Sex 0202               10 12 18.45 -01 40  3.4 19.63  0.59  251.5  4.6  0.32 0.03  0.27 0.08 0.929 1
Sex 0203               10 12 18.40 -01 40 22.2 19.68  0.98  221.9  1.1  0.33 0.02  0.41 0.04 0.998 1
Sex 0204               10 12 57.96 -01 37 42.4 19.32  0.93  234.8  6.7  0.32 0.04  0.41 0.09 1.000 1
Sex 0205               10 13 19.83 -01 43 49.3  0.00  0.00   41.0  1.0  0.28 0.01  0.46 0.05 0.000 0
Sex 0206               10 13 45.19 -01 56 59.7  0.00  0.00   35.2  1.4  0.36 0.02  0.91 0.03 0.000 0
Sex 0207               10 13 51.60 -01 55 39.2  0.00  0.00   19.7  0.7  0.41 0.01  0.93 0.02 0.000 0
Sex 0208               10 13 44.67 -01 55 14.6  0.00  0.00   71.3  0.6  0.36 0.02  0.91 0.03 0.000 0
Sex 0209               10 13 37.42 -01 44 32.2 18.78  1.00  225.8  1.6  0.34 0.02  0.35 0.06 0.999 1
Sex 0210               10 13 44.59 -01 48 15.5 18.70  0.95   50.1  0.7  0.38 0.02  0.96 0.04 0.000 1
Sex 0211               10 13 48.16 -01 45 36.5 19.73  0.86   61.5  3.0  0.34 0.08  0.74 0.13 0.000 1
Sex 0212               10 13 33.05 -01 59 52.8  0.00  0.00  226.2  2.3  0.30 0.02  0.35 0.05 0.997 0
Sex 0213               10 13 32.93 -01 55 33.0  0.00  0.00  235.9  2.8  0.30 0.02  0.13 0.05 0.944 0
Sex 0214               10 13 31.68 -01 54 22.7  0.00  0.00  219.2  2.0  0.38 0.03  0.49 0.06 0.989 0
Sex 0215               10 12 40.41 -01 51 49.0  0.00  0.00  107.8  2.0  0.21 0.02  0.30 0.04 0.000 0
Sex 0216               10 13 45.66 -01 45  4.3 19.79  0.93   52.9  9.7  0.44 0.04  0.25 0.12 0.000 1
Sex 0217               10 13 13.70 -01 45  1.7 18.95  1.06  225.8  4.7  0.34 0.03  0.33 0.07 0.999 1
