17 23 29.63 +57 39 19.2 2454168.899  17.6 -193.8   0.4    0.1     3.1 5062   62   0.0   3.2  2.5 0.1  -0.0   3.0 -1.22 0.07   0.0   3.0
17 23 07.55 +57 34 27.1 2453850.781   4.7  -69.0   0.8   -0.1     3.2 5463  201   0.4   3.3  4.4 0.4   0.2   2.9 -0.74 0.22   0.1   3.1
17 23 07.55 +57 34 27.1 2454168.899   6.6  -60.3   0.5   -0.1     3.0 5329   86   0.3   3.2  4.2 0.2   0.1   3.1 -0.07 0.09  -0.0   3.0
17 23 05.89 +57 43 53.1 2453850.781   3.5 -278.4   1.1    0.1     3.0 5775  610   0.8   4.0  2.9 0.8   0.1   3.2 -1.53 0.55   0.2   3.2
17 21 30.28 +57 50 16.3 2453850.781  11.7 -300.5   0.9   -0.2     3.5 5348  258   0.4   3.5  2.9 0.5   0.0   3.4 -2.27 0.28  -0.0   3.2
17 21 30.28 +57 50 16.3 2455331.743   9.2 -302.2   0.6    0.0     3.1 4736  122  -0.0   3.2  1.3 0.3  -0.1   2.7 -2.15 0.15   0.1   3.1
17 21 40.36 +57 47 32.0 2453850.781  12.3 -288.3   0.8    0.1     3.0 4535  152   0.6   3.2  1.5 0.4  -0.2   2.7 -2.97 0.16   0.7   3.7
17 21 40.36 +57 47 32.0 2455332.783  13.2 -282.0   0.5   -0.0     2.9 4456   76  -0.2   2.7  0.8 0.2   0.6   2.8 -2.07 0.08   0.0   2.8
17 21 40.36 +57 47 32.0 2455706.766  22.0 -279.1   0.5    0.0     3.1 4522   65  -0.2   3.2  0.9 0.2   0.1   2.4 -2.09 0.07  -0.0   3.0
17 21 40.36 +57 47 32.0 2455707.754  21.2 -279.9   0.5    0.0     3.1 4556   64  -0.1   3.1  0.8 0.1   0.4   2.6 -2.04 0.07  -0.0   3.0
17 23 27.45 +57 52 01.0 2453850.781  13.2  -44.3   0.6    0.2     3.1 5816  109  -0.2   2.8  5.3 0.2  -0.4   2.6 -0.80 0.10  -0.1   2.9
17 21 04.43 +57 53 47.8 2455706.844   6.3 -294.6   0.6   -0.1     3.1 4776  118  -0.0   3.3  1.1 0.3   0.6   2.9 -1.94 0.15   0.0   3.1
17 23 43.09 +57 55 53.4 2453850.781   6.1 -235.3   0.6    0.1     3.1 5266  149   0.2   3.1  3.6 0.3  -0.0   3.0 -0.52 0.20  -0.0   2.8
17 23 34.75 +57 57 46.7 2453850.781   0.8 -119.6   2.1   -0.1     2.8 4589  258   2.7  18.6  2.7 0.6   0.7   4.2 -1.16 0.46   0.5   4.0
17 21 35.39 +57 54 59.2 2455331.842   2.9 -308.8   1.0   -0.1     2.9 5233  213   0.5   3.9  1.0 0.3   1.6   6.4 -1.19 0.24   0.1   3.3
17 21 35.39 +57 54 59.2 2455332.783   3.9 -307.9   1.2   -0.0     2.9 5547  322   1.0   5.2  1.6 0.7   1.0   3.8 -1.22 0.34   0.7   4.2
17 21 35.39 +57 54 59.2 2455707.754   7.1 -303.2   1.0    0.0     3.0 5114  275   0.4   3.4  2.0 0.6  -0.0   2.6 -1.99 0.33   0.0   2.9
17 22 06.07 +58 00 11.8 2455331.842   3.8 -287.0   1.2   -0.1     3.3 5063  281   0.6   4.0  1.3 0.5   1.2   4.5 -2.18 0.31   0.2   3.5
17 22 06.07 +58 00 11.8 2455332.783   4.3 -284.4   1.0   -0.0     3.5 4848  245   0.4   3.5  1.4 0.5   0.9   3.6 -2.35 0.30   0.3   3.2
17 22 06.07 +58 00 11.8 2455706.844   5.7 -284.4   1.2   -0.1     3.2 4999  420   0.9   4.0  2.0 0.7   0.2   2.6 -2.69 0.45   0.6   3.0
17 22 06.07 +58 00 11.8 2455706.920   5.7 -287.2   1.2   -0.1     3.1 4662  216   0.6   3.4  1.6 0.5   0.3   2.7 -2.71 0.26   0.6   3.4
17 22 06.07 +58 00 11.8 2455710.761   5.1 -285.6   1.2    0.0     3.0 4975  236   0.3   3.5  1.4 0.5   0.5   3.0 -2.41 0.27   0.1   3.1
17 21 41.80 +57 55 50.7 2455331.842   3.5 -294.4   1.0   -0.0     2.9 4561  166   0.6   3.1  1.1 0.3   0.7   3.2 -2.20 0.19   0.5   3.3
17 21 41.80 +57 55 50.7 2455706.766   5.1 -295.5   0.7   -0.1     3.2 4751  147   0.1   3.3  1.2 0.3   0.5   2.8 -2.02 0.18   0.2   3.1
17 23 06.66 +58 10 12.4 2453850.781   2.2 -314.6   2.9   -0.5     3.4 4776  285   0.6   3.2  5.1 0.4  -1.1   4.1 -2.49 0.36   0.1   2.8
17 23 06.66 +58 10 12.4 2454213.832   6.2 -315.2   1.1   -0.0     3.3 4668  198   0.4   3.0  4.5 0.4   0.2   3.0 -2.70 0.21   0.4   3.0
17 23 06.66 +58 10 12.4 2455332.850   5.8 -315.3   0.8    0.0     3.2 4998  145   0.1   3.0  4.8 0.3  -0.1   2.9 -1.75 0.17   0.0   3.1
17 23 06.66 +58 10 12.4 2455707.754   5.8 -316.1   0.8   -0.0     3.1 4990  106  -0.1   3.0  5.2 0.3  -0.3   2.7 -1.73 0.12  -0.0   3.1
17 23 06.66 +58 10 12.4 2455710.914   4.6 -314.6   1.1    0.0     3.0 4648  182   0.1   2.5  4.7 0.4  -0.0   2.5 -2.18 0.18   0.1   2.6
17 21 37.77 +58 00 52.2 2455331.743   2.5 -277.8   1.4    0.0     3.2 4745  368   1.8   8.8  1.4 0.6   1.2   5.1 -2.38 0.41   0.8   4.5
17 21 37.77 +58 00 52.2 2455331.842   4.2 -277.2   1.1   -0.2     3.0 4717  201   0.3   3.2  1.1 0.4   0.8   3.4 -2.31 0.24   0.4   3.1
17 21 37.77 +58 00 52.2 2455590.988   5.4 -277.2   1.9   -0.1     3.2 6485  865   0.2   2.2  3.2 1.1  -0.2   2.4 -1.61 0.71  -0.1   2.4
17 21 37.77 +58 00 52.2 2455706.766   6.1 -278.1   0.8    0.1     2.9 4698  169   0.0   2.8  1.6 0.4  -0.0   2.7 -2.46 0.21   0.2   2.8
17 21 37.77 +58 00 52.2 2455706.844   5.9 -277.7   0.8   -0.2     3.1 4661  175   0.2   2.8  1.6 0.4  -0.1   2.7 -2.50 0.21   0.3   2.9
17 21 37.77 +58 00 52.2 2455706.920   5.8 -276.2   0.9   -0.1     3.2 4933  172   0.5   3.8  1.2 0.4   0.7   3.3 -2.20 0.20   0.2   3.3
17 21 37.77 +58 00 52.2 2455707.754   7.6 -278.0   0.7    0.0     3.2 4588  151   0.3   2.8  1.2 0.3   0.6   3.0 -2.65 0.16   0.4   3.0
17 21 37.77 +58 00 52.2 2455708.932   4.6 -278.1   1.1    0.1     3.3 4666  225   0.6   3.3  1.7 0.5   0.2   2.9 -2.50 0.27   0.6   3.2
17 21 37.77 +58 00 52.2 2455710.761   5.4 -279.2   0.7   -0.0     3.0 4839  155   0.1   3.3  1.3 0.4   0.2   2.7 -2.16 0.20   0.1   3.1
17 21 37.77 +58 00 52.2 2455710.914   4.2 -278.3   1.5   -0.0     3.2 5411  511   0.6   3.5  3.7 0.7   0.0   3.0 -1.81 0.52   0.1   2.7
17 21 37.77 +58 00 52.2 2455712.874   3.9 -278.8   1.1    0.1     3.4 4511  153   0.8   3.6  1.5 0.5   0.1   2.6 -2.58 0.19   0.6   3.7
